TMS_ID,vt_hours
EP005455793261,1.174166667
EP005455793262,0.803055556
EP005455793265,0.960833333
EP005455793267,2.006111111
EP005455793268,0.276944444
EP005455793269,0.733888889
EP005455793271,0.9975
EP005455793272,0.196666667
EP005455793273,1.303333333
EP005455793274,0.006111111
EP005455793275,1.111111111
EP005455793277,0.2175
EP005455793278,0.016111111
EP005455793279,1.0025
EP005455793282,0.778611111
EP005455793283,0.401944444
EP005455793284,1.801666667
EP005455793287,0.372222222
EP005455793288,0.790555556
EP005455793290,1.573611111
EP005455793291,0.121111111
EP005455793292,0.942777778
EP005455793293,2.348333333
EP005455793294,0.375277778
EP005455793295,2.622777778
EP005455793296,1.715555556
EP005455793297,0.4875
EP005455793303,0.043055556
EP005455793304,1.233888889
EP005455793305,0.698333333
EP005455793306,1.518611111
EP005455793307,0.240555556
EP005455793309,0.121666667
EP005455793310,0.058611111
EP005455793311,0.794166667
EP005455793312,0.141111111
EP005455793315,0.383055556
EP005455793316,0.095833333
EP005455793317,2.749444444
EP005455793318,0.026666667
EP005455793319,0.017222222
EP005455793320,1.326666667
EP005455793321,0.583888889
EP005455793322,0.335833333
EP005455793324,0.121111111
EP005455793325,0.321944444
EP005455793328,0.308333333
EP005455793331,1.772777778
EP005455793332,0.005833333
EP005455793335,0.041388889
EP005455793336,5.56E-04
EP005455793337,2.697222222
EP005455793340,2.274166667
EP005455793342,1.385
EP005455793343,0.326666667
EP005455793344,1.491944444
EP005455793346,0.155277778
EP005455793347,0.114444444
EP005455793348,0.094722222
EP005455793349,0.521944444
EP005455793350,1.577777778
EP005455793351,0.571388889
EP005455793352,1.683055556
EP005455793353,1.153055556
EP005455793354,0.139166667
EP005455793355,0.018888889
EP005455793356,0.771666667
EP005455793358,0.008055556
EP005455793360,0.501944444
EP005455793361,1.751944444
EP005455793363,0.097222222
EP005455793364,1.628888889
EP005455793365,1.347222222
EP005455793366,0.106666667
EP005455793367,0.456944444
EP005455793368,0.018888889
EP005455793369,0.685277778
EP005455793370,94.13527778
EP005455793371,1.633333333
EP005455793372,5.025833333
EP005455793373,138.6622222
EP005455793374,68.51916667
EP005455793375,123.7563889
EP005455793376,1907.584444
EP005455793377,1090.435556
EP005455793378,1159.021667
EP005455793379,1803.729722
EP005455793380,1550.136667
EP005455793381,1129.652778
EP005455793382,659.035
EP005455793383,803.3397222
EP005478180001,15.3525
EP005478180018,11.25472222
EP005478180019,4.803888889
EP005478180020,10.96055556
EP005478180021,5.351944444
EP005478180022,4.025833333
EP005478180023,4.246666667
EP005478180024,2.809444444
EP005478180025,11.66388889
EP005478180026,9.050833333
EP005478180027,0.8925
EP005478180028,2.992222222
EP005478180029,3.9575
EP005478180030,3.637777778
EP005478180031,2.164722222
EP005478180032,2.344166667
EP005478180033,2.966666667
EP005478180034,1.020277778
EP005478180035,2.206388889
EP005478180036,1.896111111
EP005478180037,1.575277778
EP005478180038,2.960555556
EP005478180039,1.666111111
EP005478180040,4.788611111
EP005478180041,4.259166667
EP005478180042,2.750277778
EP005478180043,1.541388889
EP005478180044,3.038611111
EP005478180045,8.681388889
EP005478180046,2.260555556
EP005478180048,0.107222222
EP005478180050,2.093055556
EP005478180051,1.534444444
EP005478180052,0.871388889
EP005478180053,5.061388889
EP005478180054,1.116944444
EP005478180055,1.233888889
EP005478180056,2.9425
EP005478180057,6.0375
EP005478180058,3.036944444
EP005478180059,6.326666667
EP005478180060,2.771666667
EP005478180061,1.470555556
EP005478180062,2.268055556
EP005478180063,1.98
EP005478180064,1.545833333
EP005478180065,2.465555556
EP005478180066,2.501388889
EP005478180067,1.992777778
EP005478180068,4.811388889
EP005478180069,1.633055556
EP005478180070,1.393888889
EP005478180071,1.477777778
EP005478180072,1.9575
EP005478180073,1.471388889
EP005478180074,3.108333333
EP005478180075,1.507222222
EP005478180076,7.909166667
EP005478180077,2.221388889
EP005478180079,1.8475
EP005478180080,2.693055556
EP005478180081,1.551388889
EP005478180082,0.469444444
EP005478180083,0.958055556
EP005478180084,1.131111111
EP005478180085,0.590555556
EP005478180086,1.408055556
EP005478180087,5.895555556
EP005478180088,5.745277778
EP005478180089,3.068055556
EP005478180090,5.456388889
EP005478180091,2.288611111
EP005478180092,3.528055556
EP005478180093,4.591666667
EP005478180094,2.463888889
EP005478180095,1.823333333
EP005478180097,5.668055556
EP005478180098,6.623611111
EP005478180099,7.070277778
EP005478180100,7.870555556
EP005478180101,5.638333333
EP005478180102,10.21944444
EP005478180103,5.814444444
EP005478180104,7.823055556
EP005478180105,7.169722222
EP005478180106,15.82027778
EP005502830001,1.671666667
EP005502830002,3.705
EP005502830007,3.308333333
EP005502830008,1.328333333
EP005502830009,1.991944444
EP005502830011,0.079444444
EP005502830012,0.138055556
EP005502830013,2.895277778
EP005502830015,1.639444444
EP005502830016,1.267777778
EP005502830017,1.069166667
EP005502830018,1.906944444
EP005502830019,3.056944444
EP005502830023,0.023611111
EP005502830024,1.228333333
EP005502830025,2.407222222
EP005502830026,4.051944444
EP005502830027,0.046388889
EP005502830045,0.0225
EP005502830046,4.087777778
EP005502830047,0.063333333
EP005502830083,0.433333333
EP005502830084,2.215277778
EP005502830086,2.836388889
EP005502830087,0.796111111
EP005502830088,0.727222222
EP005502830089,1.64
EP005520800628,0.740277778
EP005520800666,2.588055556
EP005520800667,0.970833333
EP005520800668,0.354166667
EP005520800669,0.026111111
EP005520800670,0.998055556
EP005520800671,2.149444444
EP005520800672,0.305
EP005520800674,1.086111111
EP005520800678,0.363888889
EP005520800681,0.885
EP005520800682,1.223888889
EP005520800683,0.829166667
EP005520800684,1.546944444
EP005520800685,0.004444444
EP005520800686,2.14
EP005520800689,5.465277778
EP005520800690,0.665
EP005520800691,4.8025
EP005520800692,2.765555556
EP005520800693,3.191666667
EP005520800694,0.770277778
EP005520800695,11.54
EP005520800696,4.415833333
EP005520800697,3.391111111
EP005520800698,4.176944444
EP005520800699,3.255277778
EP005520800700,5.467777778
EP005520800701,5.066666667
EP005520800702,4.399444444
EP005520800703,0.596944444
EP005520800704,2.693333333
EP005537220482,103.4355556
EP005537220518,84.99611111
EP005537220519,97.22777778
EP005537220520,54.96527778
EP005537220521,61.46666667
EP005537220522,42.79722222
EP005537220523,46.94888889
EP005537220524,47.14333333
EP005537220525,38.00944444
EP005537220526,28.59027778
EP005537220527,29.01527778
EP005537220528,4.866666667
EP005537220529,16.36083333
EP005537220530,16.69
EP005537220531,26.76916667
EP005537220532,31.46611111
EP005537220533,27.68277778
EP005537220534,29.97666667
EP005537220535,27.52055556
EP005537220536,29.61555556
EP005537220537,24.46083333
EP005537220538,35.37972222
EP005537220539,67.55222222
EP005537220540,29.23416667
EP005537220541,34.86222222
EP005537220542,122.8838889
EP005537220543,84.04194444
EP005537220544,17.96166667
EP005537220545,117.6263889
EP005537220546,167.7805556
EP005537220547,285.2530556
EP005537220548,41.6375
EP005537220549,67.93472222
EP005537220550,453.6325
EP005537220551,2117.200278
EP005537220552,756.9605556
EP005537220553,14782.51056
EP005544700700,54.99222222
EP005544700701,296.9791667
EP005544700702,250.1433333
EP005544700703,1.051388889
EP005576780001,93.46888889
EP005576780002,69.00472222
EP005576780003,60.46361111
EP005576780004,72.09638889
EP005576780005,66.35638889
EP005576780006,54.32944444
EP005576780007,51.73138889
EP005576780008,50.37
EP005576780009,44.13861111
EP005576780010,47.74638889
EP005576780011,54.8175
EP005576780012,48.81916667
EP005576780014,31.35388889
EP005576780015,38.21166667
EP005576780016,39.84555556
EP005576780017,45.90638889
EP005576780021,37.62444444
EP005576780022,28.92777778
EP005576780023,27.14083333
EP005576780024,42.55638889
EP005576780025,31.96583333
EP005576780026,36.86694444
EP005576780027,40.24833333
EP005576780028,38.68972222
EP005576780029,37.23083333
EP005576780031,33.63055556
EP005576780032,35.86055556
EP005576780035,31.95527778
EP005576780036,41.68805556
EP005576780039,2.149166667
EP005576780040,21.97861111
EP005576780041,30.17694444
EP005576780043,14.54194444
EP005576780044,29.11222222
EP005576780046,14.58388889
EP005576780047,16.43111111
EP005576780048,24.80277778
EP005576780050,29.71361111
EP005576780051,28.11555556
EP005576780052,35.52111111
EP005576780053,2.661388889
EP005576780054,34.4575
EP005576780055,33.63611111
EP005576780056,25.88916667
EP005576780060,24.74111111
EP005576780061,34.26888889
EP005576780062,32.48611111
EP005576780063,33.41861111
EP005576780064,26.87055556
EP005576780066,41.36805556
EP005576780067,31.50194444
EP005576780068,36.25638889
EP005576780069,25.47944444
EP005576780070,30.02805556
EP005576780071,26.35805556
EP005576780072,25.32722222
EP005576780073,17.52972222
EP005576780074,28.52166667
EP005576780076,25.42777778
EP005576780078,38.74111111
EP005576780079,35.42944444
EP005576780080,35.16888889
EP005576780081,40.22388889
EP005576780082,28.36416667
EP005576780085,35.97861111
EP005576780086,28.62416667
EP005576780088,19.92166667
EP005576780089,32.35027778
EP005576780090,39.28305556
EP005576780091,39.95583333
EP005576780098,35.68138889
EP005576780099,39.86333333
EP005576780100,30.97083333
EP005576780101,25.23972222
EP005576780102,30.10555556
EP005576780103,42.54083333
EP005576780105,49.60833333
EP005576780106,74.195
EP005576780107,36.31138889
EP005576780116,29.9325
EP005576780117,31.49833333
EP005576780118,33.51388889
EP005576780121,25.13527778
EP005576780122,27.56444444
EP005576780124,35.29916667
EP005576780129,35.34833333
EP005576780131,39.29583333
EP005576780132,34.25083333
EP005576780133,35.26527778
EP005576780134,26.11
EP005576780135,22.29444444
EP005576780137,32.26166667
EP005576780139,35.39916667
EP005576780143,48.05305556
EP005576780145,41.95166667
EP005576780146,40.87638889
EP005576780147,28.41083333
EP005576780148,40.32805556
EP005576780149,38.20388889
EP005576780152,52.52805556
EP005576780153,49.725
EP005576780157,46.27305556
EP005576780158,35.01583333
EP005576780161,40.64583333
EP005576780164,45.83388889
EP005576780179,27.46055556
EP005576780184,38.11
EP005576780289,52.96888889
EP005576780290,57.76388889
EP005576780291,52.48861111
EP005576780292,61.77361111
EP005576780293,67.45194444
EP005576780294,62.34888889
EP005576780295,67.25638889
EP005576780296,58.11333333
EP005576780297,56.09527778
EP005576780298,54.72444444
EP005576780299,75.59138889
EP005576780301,82.90916667
EP005576780302,74.7425
EP005576780303,63.40111111
EP005576780305,71.86888889
EP005576780306,72.56666667
EP005576780307,75.27944444
EP005576780308,64.80055556
EP005576780310,59.74666667
EP005576780311,63.87222222
EP005576780312,44.61527778
EP005576780313,70.21611111
EP005576780314,59.55277778
EP005576780315,51.00777778
EP005576780317,60.03583333
EP005576780318,45.02416667
EP005576780319,64.22444444
EP005576780320,50.21361111
EP005576780321,65.25527778
EP005576780322,67.63888889
EP005576780324,68.5775
EP005576780325,72.60916667
EP005576780326,88.08277778
EP005576780336,83.74527778
EP005576780337,86.74777778
EP005576780338,45.64944444
EP005576780339,78.38583333
EP005576780344,75.46472222
EP005576780345,74.855
EP005576780349,50.56361111
EP005576780350,67.78833333
EP005576780357,77.33361111
EP005576780358,78.57944444
EP005576780359,83.50472222
EP005576780360,79.23277778
EP005576780361,74.31194444
EP005576780362,87.33972222
EP005576780363,82.86694444
EP005576780364,84.47166667
EP005576780365,67.13694444
EP005576780366,61.48416667
EP005576780374,45.45333333
EP005576780502,40.02
EP005576780503,41.28055556
EP005576780504,33.47138889
EP005576780505,23.95861111
EP005576780507,43.04583333
EP005576780508,38.65527778
EP005576780509,58.32222222
EP005576780510,34.61972222
EP005576780513,47.3775
EP005576780516,40.84861111
EP005576780530,58.84944444
EP005576780531,71.87361111
EP005604540001,29.17861111
EP005604540079,43.41805556
EP005604540080,35.72722222
EP005604540081,31.59611111
EP005604540082,20.90666667
EP005604540083,22.56
EP005604540084,26.03222222
EP005604540085,26.85305556
EP005604540086,28.4275
EP005604540087,27.60333333
EP005604540088,33.00916667
EP005647680010,14.14194444
EP005647680013,20.25694444
EP005647680014,17.26305556
EP005647680015,21.66194444
EP005647680020,107.7211111
EP005647680021,155.4197222
EP005647680022,39.53833333
EP005647680023,38.65861111
EP005647680024,12.80166667
EP005647680025,10.10277778
EP005647680026,11.46916667
EP005647680027,8.173611111
EP005647680028,11.09138889
EP005657830010,24.18361111
EP005657830037,16.81055556
EP005657830163,16.45361111
EP005657830174,11.18944444
EP005657830257,23.30111111
EP005657830258,0.765
EP005657830284,1.171666667
EP005657830288,12.69194444
EP005657830293,8.085277778
EP005657830294,4.241666667
EP005657830297,3.028333333
EP005657830309,7.230555556
EP005657830317,4.826111111
EP005657830319,46.46361111
EP005657830320,34.74777778
EP005657830321,47.3375
EP005657830322,41.61944444
EP005657830323,34.05416667
EP005657830329,36.26
EP005657830330,34.07527778
EP005657830331,50.03833333
EP005657830332,39.30583333
EP005657830333,44.21333333
EP005657830334,44.27638889
EP005657830335,47.36833333
EP005657830336,78.00638889
EP005657830337,65.63305556
EP005657830338,48.54611111
EP005657830339,114.5363889
EP005657830342,90.86416667
EP005688270010,0.081388889
EP005688270011,0.417222222
EP005688270050,0.555555556
EP005688270053,0.013333333
EP005688270159,0.003888889
EP005688270164,0.026944444
EP005722210244,0.005833333
EP005757020377,0.056388889
EP005757020379,0.996944444
EP005804270029,103.4191667
EP005822560001,91.96027778
EP005822560002,82.62222222
EP005822560003,85.965
EP005822560004,81.74305556
EP005822560005,97.05916667
EP005822560006,0.201666667
EP005822560009,86.19972222
EP005822560010,69.41305556
EP005822560013,0.232777778
EP005822560015,0.193333333
EP005822560016,61.78972222
EP005822560019,0.0175
EP005822560020,0.915833333
EP005822560021,0.892777778
EP005822560026,0.998333333
EP005822560032,0.005277778
EP005822560038,0.548333333
EP005822560041,0.355555556
EP005822560043,0.183611111
EP005822560044,0.046666667
EP005822560047,0.216666667
EP005822560049,0.18
EP005822560051,0.738611111
EP005822560055,0.320555556
EP005822560057,0.038055556
EP005822560060,0.004166667
EP005822560061,0.019166667
EP005822560064,1.459444444
EP005822560068,0.005555556
EP005822560095,0.003333333
EP005822560135,1.904444444
EP005822560181,1.028055556
EP005822560213,73.38972222
EP005822560245,30.76833333
EP005822560276,0.336944444
EP005822560298,83.59138889
EP005858760001,0.001666667
EP005858760002,0.542222222
EP005858760004,0.071944444
EP005858760006,0.227777778
EP005858760007,2.081944444
EP005858760008,1.652777778
EP005858760009,0.381666667
EP005858760010,1.151666667
EP005858760011,0.915
EP005858760012,0.545555556
EP005858760013,1.535277778
EP005858760014,0.003611111
EP005858760016,1.316666667
EP005858760018,0.019722222
EP005858760019,1.916944444
EP005858760020,0.254444444
EP005858760021,4.038611111
EP005858760022,0.319166667
EP005858760023,0.626388889
EP005858760024,0.741666667
EP005858760025,0.005277778
EP005858760026,0.026388889
EP005858760030,2.2175
EP005858760032,363.2861111
EP005858760033,254.2808333
EP005858760034,242.3680556
EP005858760035,239.3772222
EP005858760036,230.0583333
EP005858760037,204.2463889
EP005858760038,156.2216667
EP005858760039,201.6444444
EP005858760040,174.5466667
EP005858760041,154.3691667
EP005858760042,252.0619444
EP005858760043,179.7502778
EP005858760044,158.2086111
EP005858760068,0.038055556
EP005858760070,0.021111111
EP005858760080,0.101944444
EP005858760087,5.56E-04
EP005858760091,2.4
EP005858760096,0.008888889
EP005867900222,0.001111111
EP005867900223,2.231111111
EP005867900224,0.003333333
EP005867900225,0.0225
EP005870150006,0.168888889
EP005875860001,0.045
EP005875860004,0.013333333
EP005875860006,0.009166667
EP005875860008,0.268611111
EP005875860010,0.020277778
EP005875860011,0.001666667
EP005875860012,0.026666667
EP005875860013,1.011111111
EP005875860015,113.01
EP005875860017,115.6775
EP005875860018,278.3108333
EP005875860019,33.65111111
EP005875860020,1.982222222
EP005875860021,170.505
EP005875860022,253.6375
EP005875860023,303.3469444
EP005875860024,386.89
EP005875860062,338.2080556
EP005875860067,281.515
EP005875860068,883.6116667
EP005875860081,2.003611111
EP005875860151,95.75166667
EP005916570004,0.417777778
EP005916570005,0.367777778
EP005916570006,0.046111111
EP005916570007,0.833055556
EP005916570012,0.024166667
EP005916570013,0.450555556
EP005916570015,2.260833333
EP005916570025,0.416666667
EP005916570028,2.065
EP005916570037,8.691944444
EP005927330051,1.628888889
EP005927330054,1.443888889
EP005927330055,1.713055556
EP005927330096,0.315277778
EP005927330144,0.998611111
EP005927330145,1.835277778
EP005927330146,3.450277778
EP005927330147,3.071944444
EP005927330148,0.52
EP005927330149,0.606944444
EP005927330150,4.236944444
EP005927330151,0.548611111
EP005927330152,1.253611111
EP005927330153,0.956666667
EP005927330155,0.949444444
EP005927330156,434.4430556
EP005927330157,981.1691667
EP005927330158,933.4283333
EP005927330159,1220.499722
EP005927330160,1487.8825
EP005927330161,556.3186111
EP005927330162,13.87194444
EP005942700027,94.48972222
EP005972240001,260.5325
EP005972240002,202.4805556
EP005972240003,151.1038889
EP005972240004,129.4272222
EP005972240005,151.1475
EP005972240006,138.6744444
EP005972240007,121.0525
EP005972240008,119.8788889
EP005972240009,91.83
EP005972240010,108.8772222
EP005972240011,111.7080556
EP005972240012,108.4280556
EP005972240013,121.5488889
EP005972240014,112.7630556
EP005972240015,97.55138889
EP005972240016,109.7880556
EP005972240017,104.7266667
EP005972240018,112.1016667
EP005972240019,95.54166667
EP005972240020,100.4733333
EP005972240021,96.31388889
EP005972240022,95.78611111
EP005972240023,88.93833333
EP005972240024,101.9786111
EP005981680002,5.585277778
EP005988050018,57.46444444
EP005994020037,29.98666667
EP005994020038,7.277777778
EP005994020039,6.781666667
EP005994020040,4.319166667
EP005994020041,3.458333333
EP005994020042,24.84166667
EP005994020043,3.823055556
EP005994020044,17.335
EP005994020045,11.8975
EP005994020046,24.92972222
EP005994020047,17.73861111
EP005994020048,13.21444444
EP005994020049,7.940277778
EP005994020050,12.90444444
EP005994020051,12.9075
EP005994020052,15.66611111
EP005994020053,12.3325
EP005994020054,11.96138889
EP005994020056,6.574722222
EP005994020057,11.28638889
EP005994020058,6.223888889
EP005994020059,6.919444444
EP005994020060,8.357222222
EP005994020061,22.7225
EP005994020062,18.04694444
EP005994020063,15.48277778
EP005994020064,13.90805556
EP005994020065,17.15305556
EP005994020066,15.25555556
EP005994020067,20.82222222
EP005994020069,18.56416667
EP005994020070,27.84444444
EP005994020071,14.73944444
EP005994020073,15.06277778
EP005994020074,11.91
EP005994020075,10.87583333
EP005994020076,11.04361111
EP005994020079,10.57888889
EP005994020080,9.016944444
EP005994020081,8.1375
EP005994020082,11.30722222
EP005994020083,9.093888889
EP005994020084,7.773611111
EP005994020085,6.400833333
EP005994020086,8.8775
EP005994020087,6.893611111
EP005994020088,7.754166667
EP005994020089,5.798888889
EP005994020090,11.29138889
EP005994020091,6.949722222
EP005994020092,7.680277778
EP005994020093,6.109166667
EP005994020094,7.164722222
EP005994020095,9.000555556
EP005994020096,6.483611111
EP005994020097,5.224722222
EP005994020098,6.273611111
EP005994020099,7.008055556
EP005994020100,7.0725
EP005994020101,4.451944444
EP005994020102,5.794166667
EP005994020103,5.83
EP005994020104,5.598333333
EP005994020105,5.635277778
EP005994020106,5.559722222
EP005994020107,3.697222222
EP005994020108,4.659722222
EP005994020109,4.496111111
EP005994020110,4.345555556
EP005994020111,3.418333333
EP005994020112,4.233055556
EP005994020113,4.343333333
EP005994020114,4.434166667
EP005994020115,4.078055556
EP005994020116,3.97
EP005994020117,4.328611111
EP005994020118,6.886944444
EP005994020119,3.848055556
EP005994020120,3.370833333
EP005994020121,2.706111111
EP005994020122,2.999722222
EP005994020123,3.030277778
EP005994020124,3.871388889
EP005994020125,4.0675
EP005994020126,5.2125
EP005994020127,4.896388889
EP005994020128,4.946944444
EP005994020129,3.342222222
EP005994020130,5.906388889
EP005994020131,2.681666667
EP005994020132,2.1675
EP005994020133,4.340277778
EP005994020134,3.944166667
EP005994020135,3.02
EP005994020136,3.653611111
EP005994020137,3.471666667
EP005994020138,3.168333333
EP005994020139,17.26472222
EP005994020140,9.216111111
EP005994020141,1.716388889
EP005994020142,1.901944444
EP005994020143,1.750833333
EP005994020144,1.293333333
EP005994020145,1.549444444
EP005994020146,1.785833333
EP005994020147,1.366944444
EP005994020148,0.499166667
EP005994020149,0.873333333
EP005994020150,1.075277778
EP005994020151,0.435
EP005994020152,0.9025
EP005994020153,1.729166667
EP005994020154,1.733333333
EP005994020155,1.735
EP005994020156,2.429166667
EP005994020157,1.306111111
EP005994020158,1.317222222
EP005994020159,1.873611111
EP005994020160,3.471666667
EP005994020161,3.944444444
EP005994020162,1.650833333
EP005994020163,1.426666667
EP005994020164,2.416111111
EP005994020165,1.802777778
EP005994020166,1.740277778
EP005994020167,0.598611111
EP005994020168,1.634444444
EP005994020169,1.271666667
EP005994020170,1.658888889
EP005994020171,2.980833333
EP005994020172,2.225555556
EP005994020173,3.023055556
EP005994020174,11.09888889
EP005994020175,8.399444444
EP005994020176,7.976388889
EP005994020177,9.031944444
EP005994020178,6.468611111
EP005994020179,6.503611111
EP005994020180,6.924722222
EP005994020181,5.929166667
EP005994020182,6.679444444
EP005994020183,7.321388889
EP005994020184,7.811111111
EP005994020185,7.181388889
EP005994020186,10.09388889
EP005994020187,5.85
EP005994020188,4.714166667
EP005994020189,6.218611111
EP005994020190,7.071666667
EP005994020191,6.646666667
EP005994020194,10.86694444
EP005994020195,8.528611111
EP005994020196,3.449166667
EP005994020197,3.968333333
EP005994020198,6.854166667
EP005994020199,5.525833333
EP005994020202,10.31611111
EP005994020203,13.20638889
EP005994020204,12.46694444
EP005994020231,6.528055556
EP006013250635,139.6980556
EP006026850136,0.348333333
EP006026850138,0.003333333
EP006026850151,0.278333333
EP006026850177,0.03
EP006053560188,35.87555556
EP006053560239,16.24805556
EP006062993694,0.012222222
EP006062993944,0.005555556
EP006062993949,0.088055556
EP006062993974,0.120833333
EP006062993976,0.292777778
EP006062993979,0.001111111
EP006062993982,0.001944444
EP006062993983,0.003888889
EP006062993986,25.10361111
EP006062993987,21.99111111
EP006062993988,90.40833333
EP006062993991,249.6644444
EP006062993994,249.9002778
EP006062993995,288.4027778
EP006062993996,150.6338889
EP006062993997,102.6333333
EP006062993998,118.445
EP006062993999,91.06166667
EP006062994000,47.43083333
EP006075300303,14.87111111
EP006075300304,12.8875
EP006075300305,11.45055556
EP006075300312,5.151111111
EP006075300313,5.239444444
EP006075300314,6.607777778
EP006075300325,4.740555556
EP006075300326,5.855277778
EP006075300327,6.225277778
EP006075300328,8.977222222
EP006075300329,3.343333333
EP006075300330,0.985833333
EP006075300333,16.07805556
EP006075300334,14.79388889
EP006075300335,17.20444444
EP006075300336,31.84472222
EP006075300337,8.623055556
EP006075300338,0.980833333
EP006075300339,17.42444444
EP006075300340,19.93027778
EP006075300341,10.98194444
EP006075300342,40.86833333
EP006075300343,42.76694444
EP006075300344,48.38388889
EP006075300346,54.75194444
EP006075300347,39.30416667
EP006075300348,32.63472222
EP006075300349,50.43416667
EP006075300350,24.09777778
EP006075300352,38.3975
EP006075300353,41.21611111
EP006075300354,48.72916667
EP006075300357,38.79916667
EP006075300358,51.54805556
EP006075300360,60.05972222
EP006075300361,16.04055556
EP006075300362,26.91138889
EP006075300363,40.86888889
EP006075300364,41.53611111
EP006075300365,78.19388889
EP006075300368,83.57666667
EP006075300370,128.22
EP006075300371,88.67166667
EP006075300372,124.5425
EP006075300373,124.9347222
EP006075300375,91.90388889
EP006075300376,247.5458333
EP006075300377,359.2041667
EP006075300378,595.1061111
EP006075300379,366.7863889
EP006114420232,424.9041667
EP006114420233,324.5383333
EP006114420234,363.1644444
EP006114420235,469.0352778
EP006121540001,10.92277778
EP006121540002,5.413055556
EP006121540003,4.207777778
EP006121540004,1.831111111
EP006121540005,1.133888889
EP006121540006,0.739444444
EP006121540009,1.536111111
EP006121540010,0.740277778
EP006121540011,0.708055556
EP006121540012,0.724166667
EP006121540013,0.735
EP006121540014,1.560277778
EP006121540021,1.583055556
EP006121540028,1.561944444
EP006121540029,1.632777778
EP006121540030,1.592777778
EP006121540031,1.943333333
EP006121540032,1.364722222
EP006139070007,11.91305556
EP006139070008,8.257222222
EP006139070009,1.112777778
EP006139070010,1.246388889
EP006139070011,13.65833333
EP006139070012,7.9375
EP006139070013,24.7
EP006139070050,14.49
EP006141870001,159.78
EP006141870002,67.57194444
EP006141870003,52.91861111
EP006141870004,41.60305556
EP006141870005,37.46166667
EP006141870006,62.57611111
EP006141870008,8.604722222
EP006167250119,0.044722222
EP006167250124,11.33444444
EP006167250131,32.29527778
EP006167250133,18.62888889
EP006236670002,92.33611111
EP006236670003,79.62194444
EP006236670004,72.68305556
EP006236670005,70.23638889
EP006236670006,60.61888889
EP006236670007,62.03027778
EP006236670008,51.83055556
EP006236670009,52.80305556
EP006236670010,50.09027778
EP006236670011,49.57555556
EP006236670012,51.63638889
EP006236670013,85.57972222
EP006236670015,89.60583333
EP006236670016,78.27805556
EP006236670017,73.75944444
EP006236670018,65.73833333
EP006236670019,63.91055556
EP006236670020,55.43777778
EP006236670021,58.81333333
EP006236670022,56.39027778
EP006236670023,75.16694444
EP006236670024,65.17333333
EP006236670025,52.72638889
EP006236670026,46.96666667
EP006236670027,70.41111111
EP006236670028,70.80833333
EP006236670029,60.62277778
EP006236670030,52.81194444
EP006236670031,51.40444444
EP006236670032,51.83722222
EP006236670033,51.13694444
EP006236670034,45.95527778
EP006236670035,54.995
EP006236670036,47.6075
EP006236670037,38.44388889
EP006236670038,36.45333333
EP006236670039,51.01444444
EP006236670040,49.75333333
EP006236670041,55.17694444
EP006236670042,52.30555556
EP006236670043,51.87333333
EP006236670044,56.70527778
EP006236670045,69.87277778
EP006236670046,56.39194444
EP006236670047,54.03
EP006236670048,65.47083333
EP006236670049,57.46083333
EP006236670050,67.26138889
EP006236670051,69.83361111
EP006236670052,69.19805556
EP006236670053,65.46305556
EP006236670054,65.99638889
EP006236670055,76.68555556
EP006236670056,81.76222222
EP006236670057,121.2308333
EP006236670058,74.03444444
EP006236670059,70.31222222
EP006236670060,89.9425
EP006236670061,79.74944444
EP006236670062,69.88472222
EP006236670063,96.91777778
EP006236670064,85.11444444
EP006236670065,241.4636111
EP006236670066,95.24972222
EP006236670067,83.10777778
EP006236670068,79.66916667
EP006236670069,78.99972222
EP006236670070,71.78138889
EP006236670071,102.6522222
EP006236670072,127.3163889
EP006236670073,99.23972222
EP006250070058,8.234166667
EP006250070085,2.125277778
EP006250510176,0.395555556
EP006322740001,15.05694444
EP006334870183,0.376111111
EP006334870195,1.748055556
EP006334870209,179.0477778
EP006334870210,0.089444444
EP006334870215,201.5794444
EP006334870229,32.33222222
EP006334870230,0.001944444
EP006334870231,0.010833333
EP006334870256,272.5611111
EP006334870365,155.3938889
EP006338370282,5.095833333
EP006347550001,17.06944444
EP006347550002,7.542777778
EP006347550003,7.205833333
EP006347550006,9.923333333
EP006347550007,9.103333333
EP006347550008,4.487222222
EP006347550009,6.719166667
EP006347550010,7.271388889
EP006363640007,10.98972222
EP006379230001,1055.343056
EP006379230002,755.9325
EP006379230003,645.5391667
EP006379230004,663.6594444
EP006379230005,531.3130556
EP006379230006,535.1119444
EP006379230007,514.4202778
EP006379230008,507.7708333
EP006379230009,525.2741667
EP006379230010,470.0172222
EP006379230011,520.07
EP006379230012,564.5997222
EP006379230013,514.2369444
EP006379230014,482.7211111
EP006379230015,537.3808333
EP006379230016,487.4013889
EP006379230017,515.4458333
EP006379230018,464.3133333
EP006379230019,478.0911111
EP006379230020,455.7591667
EP006379230021,427.7161111
EP006379230022,430.2266667
EP006379230023,405.8011111
EP006379230024,475.0208333
EP006379230025,518.3736111
EP006379230026,467.0894444
EP006379230027,429.6922222
EP006379230028,406.2913889
EP006379230029,399.7388889
EP006379230030,403.8369444
EP006379230031,394.5627778
EP006379230032,413.9711111
EP006379230033,365.2722222
EP006379230034,356.7111111
EP006379230035,362.3186111
EP006379230036,439.1552778
EP006387420041,198.6511111
EP006387420042,161.0480556
EP006387420043,145.3105556
