TMS_ID,vt_hours
EP006883590271,22.92444444
EP006883590272,69.71944444
EP006953610001,13.16222222
EP006959430039,0.845
EP006959430040,0.492222222
EP006959430052,0.583888889
EP006959430059,0.568333333
EP006959430060,0.438888889
EP006959430061,0.270833333
EP006959430062,0.4775
EP006959430063,0.698888889
EP006959430064,0.224722222
EP006959430065,0.283888889
EP006959430066,1.821111111
EP006959430096,1.520833333
EP006959430145,13.48166667
EP007008170001,15.20166667
EP007008170002,6.070555556
EP007008170003,4.706111111
EP007008170004,4.063611111
EP007008170005,2.418055556
EP007008170006,2.779166667
EP007008170007,2.555833333
EP007008170008,3.015833333
EP007008170009,2.148333333
EP007008170010,1.447222222
EP007008170011,1.808333333
EP007008170012,1.043888889
EP007008170013,0.628333333
EP007008170014,1.913611111
EP007008170015,2.923611111
EP007008170016,0.909444444
EP007008170017,0.629444444
EP007008170018,0.427222222
EP007008170019,2.248055556
EP007008170020,0.915
EP007008170021,0.424444444
EP007008170022,0.890555556
EP007008170023,1.754166667
EP007008170024,0.481666667
EP007008170025,2.706388889
EP007008170026,0.844722222
EP007008180015,3.976666667
EP007008180017,5.516944444
EP007008180018,5.8075
EP007008180019,4.253888889
EP007008180020,1.656111111
EP007008180035,1.023611111
EP007008180036,2.045277778
EP007008180037,4.272222222
EP007008180038,0.663333333
EP007008180066,1.533611111
EP007008180067,3.308888889
EP007008180068,5.423888889
EP007008180069,0.924444444
EP007008180079,1.733611111
EP007008180080,2.677222222
EP007008180081,3.793888889
EP007008180082,3.799722222
EP007008180083,1.346666667
EP007008180119,1.300555556
EP007008180120,7.698333333
EP007008180121,5.395277778
EP007008180123,8.255277778
EP007008180124,10.31777778
EP007008180125,3.559722222
EP007055290371,79.87111111
EP007055290372,44.39916667
EP007055290373,41.50194444
EP007055290375,26.84166667
EP007055290376,42.32472222
EP007055290377,43.13111111
EP007055290378,44.72333333
EP007055290379,36.40194444
EP007055290380,29.50722222
EP007055290381,44.83222222
EP007055290382,32.93055556
EP007055290383,28.63277778
EP007055290384,28.11916667
EP007055290385,33.86916667
EP007055290393,99.68138889
EP007055290400,57.38861111
EP007055290401,59.525
EP007055290402,54.57
EP007055290406,45.85444444
EP007055290409,45.14916667
EP007055290413,44.07888889
EP007055290414,53.86638889
EP007055290415,53.42611111
EP007055290416,53.14527778
EP007055290420,56.57055556
EP007055290421,75.50194444
EP007098690171,51.96166667
EP007098690176,41.93305556
EP007098690178,27.49527778
EP007098690179,23.18361111
EP007098690180,25.21305556
EP007098690183,32.08083333
EP007098690184,38.48638889
EP007098690185,30.33527778
EP007098690186,35.02527778
EP007098690187,61.74166667
EP007110520001,82.74777778
EP007110520002,37.61027778
EP007110520003,24.96722222
EP007110520005,27.17416667
EP007110520006,32.87583333
EP007110520007,23.44194444
EP007110520008,23.50416667
EP007110520009,20.39138889
EP007110520010,22.35833333
EP007110520013,23.755
EP007110520014,22.6475
EP007110520017,20.39166667
EP007110520019,14.96416667
EP007110520020,16.46138889
EP007110520024,16.85944444
EP007110520025,18.13777778
EP007110520026,14.96138889
EP007110520027,16.61194444
EP007110520028,15.88888889
EP007110520032,9.873888889
EP007110520033,10.84472222
EP007110520037,27.31888889
EP007110520038,11.13361111
EP007110520039,8.26
EP007110520040,6.886388889
EP007110520041,9.371388889
EP007110520042,7.643611111
EP007110520043,13.49777778
EP007110520044,15.91888889
EP007110520045,13.85722222
EP007110520046,12.21583333
EP007110520047,13.78472222
EP007110520048,10.86944444
EP007110520049,13.96333333
EP007110520051,15.30694444
EP007110520052,13.43444444
EP007110520053,14.93916667
EP007110520054,19.39722222
EP007110520055,20.36
EP007110520056,23.67805556
EP007110520057,19.46194444
EP007110520058,10.18055556
EP007110520059,14.36222222
EP007110520060,14.55527778
EP007110520061,16.85194444
EP007110520062,21.46944444
EP007110520063,13.69777778
EP007110520064,21.62527778
EP007110520065,17.36722222
EP007110520066,9.301666667
EP007110520067,14.02277778
EP007110520069,14.00666667
EP007110520070,13.93444444
EP007110520071,11.61583333
EP007110520072,16.16361111
EP007110520073,16.02083333
EP007110520075,15.38333333
EP007110520165,32.94694444
EP007110520166,27.35083333
EP007110520168,27.9775
EP007110520169,26.06972222
EP007110520170,16.16222222
EP007110520171,99.40583333
EP007110520172,18.305
EP007110520173,19.15166667
EP007110520174,209.9680556
EP007110520175,23.8675
EP007110520176,25.79916667
EP007110520177,149.8713889
EP007110520180,63.95972222
EP007110520181,199.0383333
EP007110520182,38.16444444
EP007110520183,182.8444444
EP007110520184,47.74166667
EP007110520186,180.7105556
EP007110520187,47.86361111
EP007110520188,19.87194444
EP007110520190,43.80944444
EP007110520191,51.72305556
EP007110520192,45.37777778
EP007110520193,130.7744444
EP007157520528,0.596666667
EP007164450136,85.39444444
EP007164450137,66.5225
EP007164450138,30.35694444
EP007164450139,26.04333333
EP007164450140,26.0425
EP007164450166,58.05194444
EP007164450189,1.673611111
EP007164450191,3.115555556
EP007164450192,2.615833333
EP007164450193,22.305
EP007164450194,11.36333333
EP007164450196,30.03861111
EP007164450197,46.68305556
EP007164450198,17.98472222
EP007164450199,21.35861111
EP007164450200,38.63388889
EP007164450202,38.70111111
EP007164450203,74.86694444
EP007164450204,42.48472222
EP007164450205,47.14722222
EP007164450206,79.3675
EP007164450207,70.14527778
EP007164450208,74.52638889
EP007164450209,57.73694444
EP007164450210,100.71
EP007164450211,69.75166667
EP007164450212,87.51
EP007164450213,82.02388889
EP007164450214,84.75083333
EP007164450215,66.27
EP007164450216,74.64583333
EP007164450217,67.68472222
EP007164450218,64.955
EP007164450219,66.84638889
EP007164450220,57.01777778
EP007164450221,49.99944444
EP007164450222,49.2325
EP007164450223,47.95638889
EP007164450224,37.94527778
EP007164450225,47.74
EP007164450226,54.66361111
EP007164450227,41.20416667
EP007164450228,47.90805556
EP007164450229,41.17944444
EP007164450230,30.42388889
EP007164450231,22.66055556
EP007164450233,10.73083333
EP007164450234,26.14666667
EP007164450235,10.06166667
EP007164450237,5.777222222
EP007164450238,5.087222222
EP007164450240,5.494166667
EP007164450241,6.1
EP007164450242,8.747222222
EP007164450243,9.745277778
EP007164450244,9.201388889
EP007164450245,2.170555556
EP007164450246,14.32
EP007164450247,0.459444444
EP007164450248,1.119444444
EP007164450285,24.12666667
EP007164450286,12.30277778
EP007164450287,14.9625
EP007164450288,14.40888889
EP007164450289,26.21805556
EP007164450290,143.0461111
EP007164450291,86.75222222
EP007164450292,92.89722222
EP007164450293,76.55611111
EP007164450357,109.9272222
EP007164450358,174.7380556
EP007164450359,249.26
EP007164450360,194.7586111
EP007164450361,170.0819444
EP007164450362,145.8952778
EP007164450363,179.6447222
EP007164450364,197.5575
EP007164450365,165.2605556
EP007164450366,138.7141667
EP007164450367,131.7194444
EP007164450368,130.1577778
EP007164450369,125.4883333
EP007164450370,144.7941667
EP007164450371,152.7455556
EP007164450372,207.9077778
EP007164450373,131.5847222
EP007164450374,190.175
EP007164450375,205.3938889
EP007164450376,192.0452778
EP007164450377,208.485
EP007164450378,459.7644444
EP007164450379,262.6361111
EP007173270001,6.373333333
EP007173270002,0.346666667
EP007173270003,0.011388889
EP007173270004,0.379444444
EP007173270014,0.441388889
EP007173270015,1.018055556
EP007173270016,0.568888889
EP007173270021,8.704444444
EP007173270026,5.56E-04
EP007173270029,0.728888889
EP007173270033,0.508055556
EP007173270035,0.370833333
EP007173270036,0.464722222
EP007173270038,0.644722222
EP007173270042,0.363333333
EP007173270047,1.09
EP007173270049,0.075277778
EP007173270050,1.231111111
EP007173270059,1.077777778
EP007173270060,0.085277778
EP007173270061,0.700555556
EP007173270062,1.438333333
EP007173270063,0.369166667
EP007173270065,0.973611111
EP007173270067,2.370277778
EP007202410165,0.4025
EP007202410167,0.169166667
EP007202410173,1.266388889
EP007202410174,0.358888889
EP007202410175,1.016111111
EP007214790271,0.401111111
EP007214790272,0.386666667
EP007214790274,0.371111111
EP007214790275,0.193888889
EP007214790280,2.115277778
EP007214790281,1.123888889
EP007214790282,0.650833333
EP007214790283,1.852777778
EP007214790284,1.180277778
EP007214790285,0.792777778
EP007214790286,0.741111111
EP007214790288,2.12
EP007214790289,0.196111111
EP007214790290,0.741666667
EP007214790291,1.091666667
EP007214790292,0.320555556
EP007214790293,0.370277778
EP007214790295,0.370833333
EP007214790296,1.5025
EP007214790297,0.928888889
EP007214790298,1.283333333
EP007214790299,2.583333333
EP007214790300,2.294722222
EP007214790301,1.563888889
EP007214790302,2.267222222
EP007214790304,3.373888889
EP007214790305,6.147222222
EP007214790306,3.093611111
EP007253490001,4.715277778
EP007253490002,1.765277778
EP007253490003,1.511111111
EP007253490004,0.636388889
EP007253490005,0.090277778
EP007253490006,0.530277778
EP007253490007,0.431111111
EP007259620093,2.549722222
EP007259620094,13.2275
EP007259620095,10.79527778
EP007259620097,8.863333333
EP007259620098,2.480555556
EP007259620140,1.933611111
EP007259620141,5.2675
EP007259620142,5.708888889
EP007259620143,1.991944444
EP007259620160,5.935
EP007259620161,1.143611111
EP007259620162,6.116388889
EP007259620163,5.583611111
EP007259620164,1.396111111
EP007259620183,0.592777778
EP007259620184,4.589166667
EP007259620185,4.636944444
EP007259620186,2.538888889
EP007259620210,1.090277778
EP007259620212,13.78361111
EP007259620213,17.68555556
EP007259620214,15.09944444
EP007259620215,10.37083333
EP007259620216,22.23416667
EP007259620217,12.21611111
EP007261330165,4.086388889
EP007261330166,7.033611111
EP007261330168,6.842222222
EP007261330169,128.0747222
EP007261330170,23.19722222
EP007261330171,2.594166667
EP007261330172,79.36444444
EP007261330173,53.85
EP007261330174,52.36611111
EP007261330175,82.83472222
EP007261440001,2.944444444
EP007261440002,0.953333333
EP007261440003,1.198055556
EP007261440004,1.229166667
EP007261440005,0.739166667
EP007261440006,2.215555556
EP007261440007,0.832777778
EP007261440008,0.503888889
EP007261440009,2.074166667
EP007261440010,0.473611111
EP007261440011,0.399166667
EP007261440012,1.739166667
EP007261440013,3.209722222
EP007261440014,1.203333333
EP007261440015,0.815555556
EP007261440016,0.817777778
EP007261440017,0.639444444
EP007261440018,0.406111111
EP007261440019,0.3975
EP007261440020,0.385833333
EP007261440021,0.398888889
EP007261440022,1.222777778
EP007261440023,0.861388889
EP007261440024,1.544444444
EP007261440025,1.195
EP007261440026,1.365833333
EP007261440027,1.160555556
EP007261440028,1.03
EP007261440029,0.838055556
EP007261440030,0.831111111
EP007261440031,0.808055556
EP007261440032,0.7925
EP007261440033,0.818055556
EP007261440034,1.184444444
EP007261440035,0.796666667
EP007261440036,0.399166667
EP007261440037,0.391388889
EP007261440038,0.395833333
EP007261440039,0.453333333
EP007261440040,0.641388889
EP007261440041,0.670555556
EP007261440042,0.392777778
EP007261440044,0.439166667
EP007261440045,0.374166667
EP007261440046,0.394166667
EP007261440047,0.409166667
EP007261440048,0.851666667
EP007261440049,0.778888889
EP007261440050,0.998611111
EP007261440051,1.22
EP007261440052,1.544444444
EP007261440053,1.440277778
EP007276780376,90.95916667
EP007276780377,41.63444444
EP007276780379,32.51027778
EP007276780380,50.88694444
EP007276780381,46.20527778
EP007276780382,62.04333333
EP007276780383,144.3908333
EP007302190019,0.380277778
EP007302190053,0.224444444
EP007302190054,0.276666667
EP007302190055,0.209722222
EP007302190056,0.573055556
EP007302190057,0.381388889
EP007302190058,0.963055556
EP007302190059,0.22
EP007302190060,1.424166667
EP007302190070,0.17
EP007302190071,0.553333333
EP007302190073,0.350833333
EP007302190074,0.575555556
EP007302190075,1.156666667
EP007302190078,1.456944444
EP007302190079,1.139722222
EP007302190080,1.345
EP007302190081,2.630277778
EP007302190083,0.293333333
EP007302190084,0.026111111
EP007302190088,0.199166667
EP007302190097,1.329166667
EP007302190134,1.485277778
EP007302190158,1.278055556
EP007302190260,3.653333333
EP007302190261,0.717222222
EP007302190262,0.558333333
EP007322830415,0.001666667
EP007322830420,39597.82333
EP007322830423,25493.97444
EP007331290001,78.87472222
EP007331290002,19.85222222
EP007331290003,18.35083333
EP007331290004,15.975
EP007331290005,16.385
EP007331290006,14.08444444
EP007331290007,16.86722222
EP007331290008,7.578611111
EP007331290009,10.36888889
EP007331290010,8.460833333
EP007331290071,10.45833333
EP007331290072,8.669166667
EP007331290073,14.56805556
EP007331290074,8.649722222
EP007331290075,9.273888889
EP007331290076,26.32472222
EP007331290077,9.377222222
EP007331290078,15.04833333
EP007331290079,7.091388889
EP007331290080,7.768333333
EP007331290081,4.770277778
EP007331290082,5.023333333
EP007331290083,5.784722222
EP007331290084,3.654722222
EP007331290088,6.595
EP007331290089,4.268055556
EP007331290097,8.025277778
EP007331290103,8.123888889
EP007331290104,10.40388889
EP007331290106,5.668333333
EP007331290107,12.3575
EP007331290110,8.711666667
EP007331290115,17.48333333
EP007331290117,8.669444444
EP007331290118,7.703888889
EP007331290120,13.01361111
EP007331290121,12.12027778
EP007331290123,13.12
EP007331290129,5.434722222
EP007331290134,5.386388889
EP007331290136,4.980555556
EP007331290137,8.386666667
EP007331290143,14.65472222
EP007331290148,7.810555556
EP007331290149,4.860833333
EP007331290151,0.773888889
EP007331290152,4.653333333
EP007331290153,2.438611111
EP007331290154,1.788055556
EP007331290155,5.502222222
EP007331290156,2.221944444
EP007331290157,4.315277778
EP007331290158,3.052777778
EP007331290159,1.059722222
EP007331290160,2.243611111
EP007331290161,5.318055556
EP007331290162,2.582777778
EP007331290164,4.020555556
EP007331290167,5.34
EP007331290168,4.083611111
EP007331290173,4.972222222
EP007331290174,4.605
EP007331290176,3.339722222
EP007331290177,4.18
EP007331290178,14.87611111
EP007331290179,5.833888889
EP007331290182,5.576666667
EP007331290183,2.328611111
EP007331290189,6.974166667
EP007331290190,2.250277778
EP007331290191,2.863611111
EP007331290192,1.930833333
EP007331290194,3.240555556
EP007331290198,11.64083333
EP007331290202,10.27361111
EP007331290204,9.795555556
EP007331290205,5.995
EP007331290206,4.758055556
EP007331290207,8.654166667
EP007331290208,10.1275
EP007331290209,12.66
EP007331290210,5.358333333
EP007331290211,6.468611111
EP007331290212,10.56666667
EP007331290213,5.175833333
EP007331290214,9.524166667
EP007331290215,6.555
EP007331290216,6.660277778
EP007331290219,12.35444444
EP007331290227,16.56527778
EP007331290231,10.9675
EP007331290233,8.406111111
EP007331290234,7.727777778
EP007331290235,10.50611111
EP007331290236,5.803333333
EP007331290243,9.372222222
EP007331290244,10.09333333
EP007331290245,5.9175
EP007331290246,8.914166667
EP007331290248,3.955
EP007331290249,7.814722222
EP007331290250,7.844722222
EP007331290251,9.530833333
EP007331290252,14.265
EP007331290253,20.43
EP007331290258,1.986388889
EP007331290259,24.89305556
EP007331290261,10.05944444
EP007331290262,11.94916667
EP007331290263,7.464444444
EP007331290277,8.818888889
EP007331290278,8.865833333
EP007331290281,4.4775
EP007331290282,8.394444444
EP007331290284,7.460555556
EP007331290285,6.773611111
EP007331290286,14.3025
EP007331290288,8.268055556
EP007331290289,6.054722222
EP007331290290,8.491388889
EP007331290291,9.802777778
EP007331290292,7.539166667
EP007331290295,11.58361111
EP007331290296,16.98388889
EP007331290297,5.811388889
EP007331290299,1.333055556
EP007331290300,6.255
EP007331290301,19.87166667
EP007331290302,1.428333333
EP007331290303,5.668611111
EP007331290304,10.275
EP007331290309,6.521111111
EP007331290310,4.415833333
EP007331290314,8.691388889
EP007331290317,7.308611111
EP007331290318,19.72444444
EP007331290319,9.134166667
EP007331290320,3.655277778
EP007331290321,5.502777778
EP007331290323,6.223611111
EP007331290324,11.77444444
EP007331290325,17.01027778
EP007331290326,6.575277778
EP007331290327,4.785833333
EP007331290328,7.134722222
EP007331290329,8.043888889
EP007331290337,3.180555556
EP007331290365,8.790277778
EP007331290375,4.191111111
EP007331290376,45.38138889
EP007331290377,13.23083333
EP007331290385,18.99861111
EP007331290387,15.86416667
EP007331290388,12.92416667
EP007331290389,0.735555556
EP007331290390,0.973055556
EP007331290391,1.051111111
EP007331290392,0.873333333
EP007331290393,0.165
EP007331290394,0.134722222
EP007331290396,1.05
EP007331290397,13.64722222
EP007331290398,12.31583333
EP007331290400,12.86305556
EP007331290401,11.87944444
EP007331290402,11.22861111
EP007331290404,5.615833333
EP007331290405,9.856111111
EP007331290409,16.80416667
EP007331290410,4.166388889
EP007331290411,11.17305556
EP007331290413,9.019444444
EP007331290414,12.30527778
EP007331290415,16.52138889
EP007331290416,11.83388889
EP007331290417,9.364722222
EP007331290418,8.430555556
EP007331290419,8.332777778
EP007331290430,2.865277778
EP007331290431,1.085
EP007331290433,0.646111111
EP007331290434,1.514444444
EP007331290435,2.170277778
EP007331290437,7.016666667
EP007331290438,2.934722222
EP007331290439,65.00055556
EP007331290440,45.80472222
EP007331290441,18.69361111
EP007331290442,7.408611111
EP007331290443,20.83694444
EP007331290452,18.71666667
EP007331290453,93.68888889
EP007331290454,245.7402778
EP007331290456,82.2375
EP007331290458,80.77888889
EP007331290459,6.180277778
EP007331290462,72.84361111
EP007331290464,72.6675
EP007331290465,25.94527778
EP007331290466,13.36055556
EP007331290468,17.26944444
EP007331290469,16.37194444
EP007331290470,7.415
EP007331290472,14.86138889
EP007331290473,13.50027778
EP007331290474,12.68694444
EP007331290476,27.595
EP007331290479,13.42694444
EP007331290483,1.633611111
EP007331290484,20.37944444
EP007331290486,3.833055556
EP007331290491,0.868611111
EP007331290492,0.325277778
EP007331290493,113.7002778
EP007331290495,59.08111111
EP007331290498,61.95861111
EP007331290499,12.20611111
EP007331290501,60.65111111
EP007331290502,61.75138889
EP007331290504,12.70555556
EP007331290506,12.02805556
EP007331290511,53.87305556
EP007331290512,16.11305556
EP007331290516,20.42222222
EP007331290517,100.6677778
EP007331290518,47.47472222
EP007331290519,57.08472222
EP007331290521,50.27388889
EP007331290523,60.61611111
EP007331290524,41.81361111
EP007331290525,63.00138889
EP007331290526,42.19194444
EP007331290527,37.29833333
EP007331290528,39.97194444
EP007331290531,52.755
EP007331290532,42.65833333
EP007331290533,47.21111111
EP007331290534,62.93333333
EP007331290535,68.59694444
EP007331290536,190.9741667
EP007430860331,1.206666667
EP007438510558,1.207777778
EP007438510628,0.330277778
EP007438510839,0.168611111
EP007438511257,1.769444444
EP007438511295,0.941666667
EP007438511449,0.0275
EP007438511544,0.079166667
EP007438511549,0.977222222
EP007438511771,4.98
EP007438511794,3.710277778
EP007446690001,6.567777778
EP007446690002,1.33
EP007446690003,0.521666667
EP007446690004,0.156388889
EP007446690006,0.988611111
EP007446690008,2.933055556
EP007446690009,0.331111111
EP007446690013,0.481388889
EP007446690016,2.058611111
EP007446690017,0.022777778
EP007446690019,0.025277778
EP007446690021,0.979722222
EP007470040234,551.4130556
EP007470040235,307.4
EP007470040236,298.2905556
EP007470040237,349.7036111
EP007470040238,344.0311111
EP007470040239,414.8883333
EP007470040240,597.0266667
EP007470040242,1365.739722
EP007470040243,2162.609722
EP007473660692,695.3025
EP007473660693,354.4455556
EP007473660694,289.5797222
EP007473660695,290.4122222
EP007473660696,333.5091667
EP007473660697,368.7838889
EP007473660698,555.9152778
EP007473660699,865.0958333
EP007473660700,2362.377222
EP007473660701,7944.240833
EP007473660702,3108.103333
EP007498930002,0.4275
EP007498930004,0.6525
EP007498930052,0.003611111
EP007498930053,0.586111111
EP007498930056,0.454722222
EP007498930058,0.465
EP007498930117,0.478611111
EP007498930212,0.465555556
EP007498930214,0.280833333
EP007498930216,0.725
EP007498930217,0.466944444
EP007498930218,0.452222222
EP007498930220,0.384444444
EP007498930222,0.428611111
EP007498930225,0.861111111
EP007498930271,1.252222222
EP007498930285,0.482777778
EP007498930286,0.09
EP007498930287,0.008888889
EP007498930288,1.984722222
EP007498930289,0.481111111
EP007498930290,0.383333333
EP007498930292,1.938611111
EP007498930672,0.587222222
EP007498930673,0.165833333
EP007535180019,16.03805556
EP007542010017,39.09777778
EP007542010018,70.44944444
EP007542010019,37.68361111
EP007542010020,30.69583333
EP007542010021,28.90055556
EP007542010022,44.56805556
EP007542010024,55.17027778
EP007542010025,40.73222222
EP007542010026,70.82
EP007542010027,151.2513889
EP007542010028,67.44
EP007542010029,65.08472222
EP007542010030,45.65888889
EP007542010031,54.58388889
EP007542010032,39.99611111
EP007542010033,44.83805556
EP007542010034,33.87138889
EP007542010035,37.89166667
EP007542010036,15.31138889
EP007542010037,9.575
EP007542010038,9.749166667
EP007542010039,9.4575
EP007542010040,5.151388889
EP007542010042,4.543611111
EP007542010043,5.410555556
EP007542010044,4.693611111
EP007542010045,7.140277778
EP007542010218,68.33361111
EP007542010277,94.55083333
EP007542310001,228.0352778
EP007542310045,35.89111111
EP007542310059,29.4025
EP007542310065,35.55611111
EP007542310110,20.50472222
EP007542310126,28.94611111
EP007542310143,20.94388889
EP007542310150,10.62861111
EP007542310152,6.550555556
EP007542310153,10.1275
EP007542310154,5.915
EP007542310155,3.802222222
EP007542310158,4.157777778
EP007542310162,15.36583333
EP007542310163,6.310277778
EP007542310164,6.358888889
EP007542310165,6.327222222
EP007542310176,22.10138889
EP007542310198,25.72388889
EP007542310210,23.29833333
EP007542310336,522.8444444
EP007542310337,353.7172222
EP007542310338,1506.6975
EP007542310339,1489.1925
EP007542310340,3096.511944
EP007542310341,1867.880556
EP007542310342,4054.878611
EP007542790001,2.4475
EP007542790002,0.857777778
EP007542790003,0.640277778
EP007542790004,5.56E-04
EP007542790005,0.399166667
EP007542790006,0.005
EP007542790007,0.4525
EP007542790008,0.725277778
EP007542790009,0.996388889
EP007542790010,0.249444444
EP007542790011,0.449722222
EP007542790012,0.522222222
EP007542790013,0.32
EP007542790014,0.605277778
EP007542790015,0.68
EP007542790016,0.420555556
EP007542790017,0.634166667
EP007542790018,0.213055556
EP007542790019,0.584444444
EP007542790020,0.455277778
EP007542790021,0.130555556
EP007542790036,0.185277778
EP007542790037,0.215833333
EP007542790038,0.228055556
EP007542790039,0.3125
EP007542790040,0.248333333
EP007542790041,0.673888889
EP007542790042,0.474722222
EP007542790043,0.438888889
EP007542790044,0.610833333
EP007542790046,1.515833333
EP007586420204,0.700277778
EP007586420205,0.788333333
EP007586420212,0.026666667
EP007586420213,0.324444444
EP007586420214,0.358333333
EP007596770357,83.96416667
EP007596770359,188.345
EP007596770360,164.4672222
EP007596770361,78.38555556
EP007596770362,89.10055556
EP007596770363,98.00611111
EP007596770364,51.76305556
EP007596770365,47.70027778
EP007596770366,51.91722222
EP007596770367,187.8155556
EP007596770368,54.92055556
EP007622030001,59.70083333
EP007622030002,25.48277778
EP007622030003,24.81388889
EP007622030004,28.14888889
EP007622030005,20.17111111
EP007622030006,25.13555556
EP007622030007,21.84027778
EP007622030008,23.37361111
EP007622030009,17.7875
EP007622030010,25.60472222
EP007622030011,18.64472222
EP007622030012,17.81833333
EP007622030014,21.15222222
EP007622030015,21.32388889
EP007622030016,24.94833333
EP007622030018,23.65972222
EP007622030019,23.87694444
EP007622030020,22.9
EP007622030021,24.11694444
EP007622030022,24.42055556
EP007622030023,29.65388889
EP007629560122,60.93805556
EP007629560123,64.785
EP007629560124,55.60944444
EP007629560125,28.45555556
EP007629560126,53.00583333
EP007629560127,57.38138889
EP007629560128,57.60944444
EP007629560129,54.6975
EP007629560130,61.56222222
EP007629560131,65.49805556
EP007629560132,60.84277778
EP007670130442,11.82861111
EP007670130443,41.86111111
EP007670130444,14.25611111
EP007670130445,7.024166667
EP007670130446,4.099444444
EP007670130447,6.091111111
EP007670130448,5.22
EP007670130449,3.194444444
EP007670130450,16.33111111
EP007670130456,27.07638889
EP007670130457,5.528888889
EP007670130458,3.336388889
EP007670130459,5.616666667
EP007670130460,4.030277778
EP007670130461,1.255
EP007670130462,1.759444444
EP007670130463,2.955555556
EP007670130464,3.515
EP007670130467,1.475555556
EP007670130468,1.382777778
EP007670130469,1.799444444
EP007670130470,2.783611111
EP007670130471,2.467222222
EP007670130472,1.006666667
EP007670130473,2.965555556
EP007670130474,3.043333333
EP007670130476,1.323333333
EP007670130477,4.265
EP007670130478,3.538055556
EP007670130479,3.878888889
EP007670130481,5.050555556
EP007670130482,3.941944444
EP007670130483,1.308055556
EP007670130484,1.903888889
EP007670130485,4.018055556
EP007670130486,8.229444444
EP007670130487,2.936111111
EP007670130488,2.491111111
EP007670130489,4.225555556
EP007670130490,4.288611111
EP007670130491,2.980555556
EP007670130492,1.529722222
EP007670130493,2.251944444
EP007670130494,2.736666667
EP007670130495,1.600277778
EP007670130496,1.391111111
EP007670130497,2.808055556
EP007670130498,2.087777778
EP007670130499,1.897777778
EP007670130500,3.133333333
EP007670130501,4.457777778
EP007670130502,2.823055556
EP007670130503,4.878055556
EP007670130504,3.388888889
EP007670130505,4.654722222
EP007670130506,1.843888889
EP007670130507,2.384444444
EP007670130508,3.5025
EP007670130509,2.022777778
EP007670130510,5.430277778
EP007670130511,2.813055556
EP007670130512,2.364166667
EP007670130513,2.716666667
EP007670130514,3.448333333
EP007670130515,10.0775
EP007670130516,12.87833333
EP007670130517,9.161388889
EP007670130518,9.826944444
EP007670130519,9.957777778
EP007670130520,50.86888889
EP007706120019,8.462777778
EP007753880001,46.36555556
EP007753880002,23.61916667
EP007753880003,17.09861111
EP007753880004,79.58722222
EP007753880005,58.93527778
EP007753880006,168.6438889
EP007753880007,90.86083333
EP007753880009,39.88305556
EP007753880010,13.50222222
EP007753880011,50.54583333
EP007753880012,75.09638889
EP007753880013,7.873888889
EP007753880014,94.81833333
EP007753880017,143.2638889
EP007753880018,127.1352778
EP007753880019,75.28888889
EP007753880020,143.1663889
EP007753880021,58.73083333
EP007753880023,47.99361111
EP007753880024,42.88833333
EP007753880025,42.39861111
EP007753880028,90.63722222
EP007806700010,6.375555556
EP007806700011,1.011666667
EP007806700012,1.130277778
EP007806700013,1.529166667
EP007806790030,6.104444444
EP007806790031,0.024444444
EP007806790032,0.065
EP007806790033,0.049444444
EP007806790034,0.467777778
EP007806790035,0.445555556
EP007806790036,0.059722222
EP007806790037,0.005555556
EP007806790039,0.281944444
EP007806790040,0.469722222
EP007806790041,0.655277778
EP007806790042,0.852222222
EP007817380001,3.664444444
EP007817380002,3.966666667
EP007817380003,5.357777778
EP007817380004,3.424722222
EP007817380005,26.69861111
EP007817380006,16.78333333
EP007817380008,22.88694444
EP007817380009,10.37166667
EP007817380010,18.2675
EP007817380011,13.36583333
EP007817380012,13.70027778
EP007817380015,7.548888889
EP007817380017,10.425
EP007817380019,8.361944444
EP007817380020,12.04666667
EP007817380021,10.62472222
EP007817380022,14.30777778
EP007817380023,11.6325
EP007817380024,7.927777778
EP007817380027,7.925555556
EP007817380028,5.127777778
EP007817380029,3.940555556
EP007817380030,2.493888889
EP007817380031,1.792222222
EP007817380032,3.506388889
EP007817380035,9.938888889
EP007817380036,4.607777778
EP007817380037,5.428055556
EP007817380038,8.689166667
EP007817380039,8.2875
EP007817380040,6.588333333
EP007817380041,4.238055556
EP007817380042,5.831388889
EP007817380044,8.090833333
EP007817380045,7.026388889
EP007817380046,3.4325
EP007817380047,4.7025
EP007817380054,3.142222222
EP007817380055,8.265833333
EP007817380056,5.998333333
EP007817380057,6.613888889
EP007817380058,4.652222222
EP007817380061,6.292222222
EP007817380062,4.716944444
EP007817380063,9.107777778
EP007817380064,3.873611111
EP007817380065,5.949444444
EP007817380069,3.849444444
EP007817380070,3.141111111
EP007817380071,2.066666667
EP007817380072,1.577777778
EP007817380076,5.931944444
EP007817380077,8.986388889
EP007817380078,8.081111111
EP007817380079,4.215833333
EP007817380080,6.503055556
EP007817380081,3.442777778
EP007817380082,6.145
EP007817380084,10.60861111
EP007817380085,10.15305556
EP007817380086,5.786666667
EP007817380087,7.029722222
EP007817380088,11.30305556
EP007817380089,14.7475
EP007817380090,11.00638889
EP007817380096,12.15972222
EP007817380097,10.29694444
EP007817380098,16.87972222
EP007817380099,13.58638889
EP007817380100,10.62972222
EP007817380101,7.394166667
EP007817380102,7.273888889
